source,estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,matrix_role,matrix_dimension,max_abs_asymmetry,tolerance,missing_cells,passed
full_stepwise,debt_plus_liq__h7__output,debt+liq,debt|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,3.122502256758253e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h7__output,debt+liq,debt|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,3.8794108984246956e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h7__investment_path,debt+liq,debt|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,3.0222135558033436e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h7__investment_path,debt+liq,debt|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,3.8794108984246956e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h8__output,debt+liq,debt|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,2.2551405187698492e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h8__output,debt+liq,debt|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,6.776263578034403e-20,1e-10,0,True
full_stepwise,debt_plus_liq__h8__investment_path,debt+liq,debt|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,6.2341624917916505e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h8__investment_path,debt+liq,debt|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,6.776263578034403e-20,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h0__output,debt+log_gdp_pc,debt|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator_covariance,10,5.0090140368830305e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h0__output,debt+log_gdp_pc,debt|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator_covariance,10,2.693564772268675e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h0__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator_covariance,10,2.693564772268675e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h0__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator_covariance,10,2.693564772268675e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h1__output,debt+log_gdp_pc,debt|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,numerator_covariance,10,3.5453411040275995e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h1__output,debt+log_gdp_pc,debt|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,denominator_covariance,10,2.6046263128069735e-20,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h1__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,numerator_covariance,10,1.5585406229479126e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h1__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,denominator_covariance,10,2.6046263128069735e-20,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h2__output,debt+log_gdp_pc,debt|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,9.367506770274758e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h2__output,debt+log_gdp_pc,debt|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1335207826009857e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h2__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,3.178067618098135e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h2__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1335207826009857e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h3__output,debt+log_gdp_pc,debt|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,4.0332320816460765e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h3__output,debt+log_gdp_pc,debt|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,1.2281977735187355e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h3__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,1.4365678785432934e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h3__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,1.2281977735187355e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h4__output,debt+log_gdp_pc,debt|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,2.7538735181131813e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h4__output,debt+log_gdp_pc,debt|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,3.7354152973914645e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h4__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,4.743384504624082e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h4__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,3.7354152973914645e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h5__output,debt+log_gdp_pc,debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,4.130810277169772e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h5__output,debt+log_gdp_pc,debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,1.5246593050577406e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h5__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,2.303929616531697e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h5__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,1.5246593050577406e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h6__output,debt+log_gdp_pc,debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,1.1709383462843448e-16,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h6__output,debt+log_gdp_pc,debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,3.083199928005653e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h6__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,5.285485590866834e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h6__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,3.083199928005653e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h7__output,debt+log_gdp_pc,debt|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,4.163336342344337e-17,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h7__output,debt+log_gdp_pc,debt|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,1.1689054672109345e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,3.0357660829594124e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,1.1689054672109345e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,1.1622647289044608e-16,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,3.7523559563365505e-19,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,2.6630715861675203e-18,1e-10,0,True
full_stepwise,debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,3.7523559563365505e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator_covariance,10,2.667137344314341e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator_covariance,10,1.8041801776516597e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator_covariance,10,1.8041801776516597e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator_covariance,10,1.8041801776516597e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h1__output,liq+log_gdp_pc,liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,numerator_covariance,10,4.651227319962814e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h1__output,liq+log_gdp_pc,liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,denominator_covariance,10,2.388632911257127e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h1__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,numerator_covariance,10,2.6291902682773483e-18,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h1__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,denominator_covariance,10,2.388632911257127e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h2__output,liq+log_gdp_pc,liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,3.686287386450715e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h2__output,liq+log_gdp_pc,liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,2.659683454378503e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h2__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,2.2632720350634905e-18,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h2__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,2.659683454378503e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h3__output,liq+log_gdp_pc,liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,7.35089072945172e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h3__output,liq+log_gdp_pc,liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,2.405573570202213e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h3__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,2.1141942363467336e-18,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h3__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,2.405573570202213e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h4__output,liq+log_gdp_pc,liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,2.524158182817815e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h4__output,liq+log_gdp_pc,liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,1.8295911660692887e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h4__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,1.599198204416119e-18,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h4__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,1.8295911660692887e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h5__output,liq+log_gdp_pc,liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,3.5792224219177715e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h5__output,liq+log_gdp_pc,liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,1.8973538018496328e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h5__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,3.0357660829594124e-18,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h5__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,1.8973538018496328e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h6__output,liq+log_gdp_pc,liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,3.187554387107383e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h6__output,liq+log_gdp_pc,liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,1.6771252355635147e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h6__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,9.825582188149884e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h6__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,1.6771252355635147e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h7__output,liq+log_gdp_pc,liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,4.2500725161431774e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h7__output,liq+log_gdp_pc,liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,2.676624113323589e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h7__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,4.323256162785949e-18,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h7__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,2.676624113323589e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h8__output,liq+log_gdp_pc,liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,1.734723475976807e-17,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h8__output,liq+log_gdp_pc,liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,1.0503208545953324e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h8__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,5.963111948670274e-19,1e-10,0,True
full_stepwise,liq_plus_log_gdp_pc__h8__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,1.0503208545953324e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h0__output,trade+debt+liq,trade|debt|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator_covariance,12,2.992397996059992e-17,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h0__output,trade+debt+liq,trade|debt|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator_covariance,12,1.0333801956502464e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h0__investment_path,trade+debt+liq,trade|debt|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator_covariance,12,1.0333801956502464e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h0__investment_path,trade+debt+liq,trade|debt|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator_covariance,12,1.0333801956502464e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h1__output,trade+debt+liq,trade|debt|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator_covariance,12,2.2985086056692694e-17,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h1__output,trade+debt+liq,trade|debt|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator_covariance,12,1.0333801956502464e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h1__investment_path,trade+debt+liq,trade|debt|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator_covariance,12,2.019326546254252e-18,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h1__investment_path,trade+debt+liq,trade|debt|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator_covariance,12,1.0333801956502464e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h2__output,trade+debt+liq,trade|debt|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator_covariance,12,4.336808689942018e-17,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h2__output,trade+debt+liq,trade|debt|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator_covariance,12,1.1604351377383915e-19,1e-10,0,True
full_stepwise,trade_plus_debt_plus_liq__h2__investment_path,trade+debt+liq,trade|debt|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator_covariance,12,1.6805133673525319e-18,1e-10,0,True
